names,scores,logfoldchanges,pvals,pvals_adj
Mia3,57.829212,31.574652,0.0,0.0
Tenm3,57.824936,23.461191,0.0,0.0
Inhba,57.81656,44.510197,0.0,0.0
Taf10,57.813087,44.482754,0.0,0.0
Elk3,57.779716,13.151208,0.0,0.0
Gadd45g,57.771935,-4.820323,0.0,0.0
H3f3a,57.71587,inf,0.0,0.0
Syncrip,57.687157,37.964737,0.0,0.0
Dbn1,57.64258,41.80504,0.0,0.0
Lix1l,57.63898,25.529219,0.0,0.0
Nicol1,57.62377,21.215824,0.0,0.0
Rpl39,57.590916,,0.0,0.0
Borcs8,57.581795,20.469503,0.0,0.0
Epha7,57.532585,31.964607,0.0,0.0
Bcat1,57.42418,28.433693,0.0,0.0
Tnfaip6,57.36921,68.230064,0.0,0.0
Fap,57.283558,22.197922,0.0,0.0
Ap3s1,57.278942,75.30887,0.0,0.0
Tcp1,57.222935,60.38369,0.0,0.0
Hspe1,57.205544,108.391106,0.0,0.0
Prrc2c,57.199287,51.507923,0.0,0.0
Gls,57.189865,30.122398,0.0,0.0
Tm7sf3,57.08789,29.559477,0.0,0.0
Tmed2,57.086487,159.66571,0.0,0.0
Tmem165,57.028805,43.394108,0.0,0.0
Scx,56.993885,58.582035,0.0,0.0
Hs2st1,56.977222,25.826412,0.0,0.0
Smad4,56.968536,25.76202,0.0,0.0
Tmem208,56.935562,41.36944,0.0,0.0
Rpl41,56.898335,,0.0,0.0
Txnl1,56.84389,61.596443,0.0,0.0
Usp34,56.840332,32.215122,0.0,0.0
Efnb1,56.775284,24.021639,0.0,0.0
Sec13,56.704754,65.4147,0.0,0.0
Tmem19,56.657253,19.215307,0.0,0.0
Tent5a,56.61562,47.956245,0.0,0.0
Tent2,56.56089,22.273584,0.0,0.0
Bzw1,56.52258,52.209816,0.0,0.0
Sf3b3,56.358738,29.032154,0.0,0.0
Wdfy1,56.339424,26.442291,0.0,0.0
Lmo4,56.319103,57.793205,0.0,0.0
Ammecr1,56.318195,22.560574,0.0,0.0
L3hypdh,56.274254,22.14542,0.0,0.0
Cul3,56.27004,24.500526,0.0,0.0
Crlf2,56.174538,22.118078,0.0,0.0
Zfp469,56.11848,25.191837,0.0,0.0
Cdkn2b,56.06912,27.323574,0.0,0.0
Il1r1,56.045494,35.637856,0.0,0.0
Cd200,56.03759,26.496775,0.0,0.0
Dync1h1,56.008274,33.115997,0.0,0.0
Alkbh1,55.97965,25.39897,0.0,0.0
Armcx2,55.9768,19.913542,0.0,0.0
Sin3b,55.963543,42.303513,0.0,0.0
Spcs1,55.93991,129.50374,0.0,0.0
Actb,55.883633,,0.0,0.0
Mdfic,55.87548,22.471561,0.0,0.0
Msn,55.847874,79.273224,0.0,0.0
Rpl7a,55.846825,,0.0,0.0
Cxcl12,55.817192,129.7204,0.0,0.0
Commd3,55.79568,52.44915,0.0,0.0
Chid1,55.781284,20.33234,0.0,0.0
Furin,55.73134,22.66198,0.0,0.0
Wtip,55.669827,27.06661,0.0,0.0
Anapc4,55.62278,22.741238,0.0,0.0
Bnc2,55.60209,24.521198,0.0,0.0
Memo1,55.57852,19.626835,0.0,0.0
Galk1,55.453873,30.909672,0.0,0.0
Mtch1,55.449623,122.98245,0.0,0.0
Grb14,55.447487,31.688105,0.0,0.0
Zfp266,55.3635,22.112806,0.0,0.0
Qsox1,55.36306,30.361425,0.0,0.0
Ctsa,55.331898,35.740887,0.0,0.0
Azin2,55.2828,24.290834,0.0,0.0
Caprin1,55.278297,30.18676,0.0,0.0
Ccdc102a,55.26077,18.833838,0.0,0.0
Pfkl,55.25802,27.155432,0.0,0.0
Aff4,55.21994,28.761692,0.0,0.0
Glg1,55.066696,51.36479,0.0,0.0
Ctxn1,55.044697,23.86357,0.0,0.0
Med14,55.00859,22.498163,0.0,0.0
Tgif1,54.96254,20.996582,0.0,0.0
Eml4,54.935528,21.007166,0.0,0.0
Dcun1d5,54.928535,45.119587,0.0,0.0
Ufm1,54.92066,43.364193,0.0,0.0
Gspt1,54.855953,40.394245,0.0,0.0
Glb1,54.84274,23.404867,0.0,0.0
Dpy19l1,54.82139,23.895329,0.0,0.0
Scfd1,54.790672,34.80109,0.0,0.0
Hmgn2,54.784523,57.652058,0.0,0.0
Acvr1,54.753838,21.960423,0.0,0.0
Hectd1,54.73389,35.98726,0.0,0.0
Zfp354c,54.68262,22.739105,0.0,0.0
Meox1,54.665607,116.082275,0.0,0.0
Eif4ebp1,54.620995,60.342,0.0,0.0
Atp5mc2,54.613132,51.751644,0.0,0.0
Kalrn,54.601574,26.448214,0.0,0.0
Ier3,54.597458,74.39989,0.0,0.0
Clta,54.544163,85.329704,0.0,0.0
Rps26,54.53211,,0.0,0.0
Rps3,54.53053,,0.0,0.0
Cop1,54.516556,21.945597,0.0,0.0
Prdx5,54.488148,81.05558,0.0,0.0
Gria3,54.47326,24.9086,0.0,0.0
Ugcg,54.425163,26.265324,0.0,0.0
Cemip,54.404068,59.59568,0.0,0.0
Fam120a,54.36664,24.019968,0.0,0.0
Smarca5,54.307114,40.118866,0.0,0.0
Dera,54.21957,19.06288,0.0,0.0
Tcaf1,54.096275,20.837112,0.0,0.0
Ubr5,54.072475,24.36364,0.0,0.0
Smad1,54.068943,17.691854,0.0,0.0
Wwc2,54.051834,25.789125,0.0,0.0
Zfr,54.038967,25.406633,0.0,0.0
Cnih1,54.01563,40.348495,0.0,0.0
Tmed10,53.996204,119.31206,0.0,0.0
Spag9,53.991245,37.459034,0.0,0.0
Pth1r,53.930717,20.145502,0.0,0.0
Glrx3,53.89187,65.691826,0.0,0.0
Purb,53.855854,30.037893,0.0,0.0
Amotl2,53.82834,21.411833,0.0,0.0
Sfpq,53.794422,53.73457,0.0,0.0
Lsp1,53.775024,100.66856,0.0,0.0
Poglut2,53.75533,18.532497,0.0,0.0
Grn,53.741203,79.90895,0.0,0.0
Tfpi2,53.736843,20.089518,0.0,0.0
Pigx,53.663696,21.192665,0.0,0.0
Sec63,53.622242,25.045431,0.0,0.0
Tm9sf3,53.606827,62.65199,0.0,0.0
Eif2s1,53.60084,34.514557,0.0,0.0
Zc3h15,53.539066,35.000336,0.0,0.0
Dcbld2,53.512806,22.019705,0.0,0.0
Brd1,53.467728,26.573957,0.0,0.0
Nectin3,53.447487,19.337526,0.0,0.0
Ppp1r18,53.29807,16.850723,0.0,0.0
Cks2,53.23382,35.076366,0.0,0.0
Nudt21,53.207592,30.4664,0.0,0.0
Rpl19,53.180336,,0.0,0.0
Khdrbs1,53.15324,33.782307,0.0,0.0
Slc39a1,53.123783,49.77657,0.0,0.0
Naa50,53.107582,27.679749,0.0,0.0
Arpc2,53.098095,147.19763,0.0,0.0
Prcp,53.085823,15.40104,0.0,0.0
Atp6v0a2,53.05306,19.229189,0.0,0.0
Csnk2a2,53.051327,20.90782,0.0,0.0
Cgref1,53.013687,23.09985,0.0,0.0
Ddx50,52.995228,42.048256,0.0,0.0
Specc1,52.968594,24.113676,0.0,0.0
Atp2b1,52.889164,51.87056,0.0,0.0
Slc16a3,52.872063,44.057514,0.0,0.0
Septin9,52.80889,18.511492,0.0,0.0
Nrip1,52.801968,29.770536,0.0,0.0
Bdnf,52.777992,39.06746,0.0,0.0
Mxra7,52.755455,60.361263,0.0,0.0
Rbms2,52.737446,24.100332,0.0,0.0
Mxd4,52.691696,40.48584,0.0,0.0
Fas,52.684174,26.545269,0.0,0.0
Pelo,52.681705,7.986557,0.0,0.0
Gipc1,52.663086,21.052307,0.0,0.0
Nfat5,52.65773,28.896461,0.0,0.0
Gm49395,52.65543,8.024395,0.0,0.0
Strn3,52.627834,26.205593,0.0,0.0
Atp8b1,52.62138,20.615002,0.0,0.0
Idh2,52.599182,-32.21257,0.0,0.0
Blmh,52.592987,22.800398,0.0,0.0
Marchf7,52.57507,20.666485,0.0,0.0
1600012H06Rik,52.52938,16.348713,0.0,0.0
Gm15500,52.502853,183.98448,0.0,0.0
Slc35b2,52.49543,25.87024,0.0,0.0
Trim28,52.46595,29.917315,0.0,0.0
Erbin,52.358902,21.358511,0.0,0.0
Aak1,52.294914,19.646996,0.0,0.0
Pgls,52.26123,49.719353,0.0,0.0
Rassf8,52.22752,21.00395,0.0,0.0
Egln1,52.227448,20.516266,0.0,0.0
Rab4b,52.201855,11.358367,0.0,0.0
Myo1b,52.190353,3.279834,0.0,0.0
Ap2a2,52.183025,22.483036,0.0,0.0
Casp6,52.147064,16.463089,0.0,0.0
Zfp91,52.129387,18.592361,0.0,0.0
Plgrkt,52.125916,22.87679,0.0,0.0
Vcam1,52.119057,45.101418,0.0,0.0
Nuak1,52.099705,26.297775,0.0,0.0
Adgrl1,52.04415,21.665018,0.0,0.0
Ube2f,52.027122,16.213451,0.0,0.0
Vcan,52.014126,65.161674,0.0,0.0
Dhx36,52.006866,20.404303,0.0,0.0
Rcc2,51.991257,22.66245,0.0,0.0
Zbtb8os,51.986458,17.43055,0.0,0.0
Pdgfrb,51.9845,-0.0061843805,0.0,0.0
Arfgap1,51.95124,20.03445,0.0,0.0
Nexn,51.91251,2.9011257,0.0,0.0
Gm21983,51.911488,11.367429,0.0,0.0
Mogs,51.900867,23.47853,0.0,0.0
Tgfb1i1,51.790855,35.88629,0.0,0.0
Eif1a,51.772194,27.287413,0.0,0.0
Brwd1,51.751587,18.569674,0.0,0.0
Rab21,51.732426,25.029802,0.0,0.0
Tvp23b,51.723988,24.961224,0.0,0.0
Tmf1,51.711227,21.838802,0.0,0.0
H2ax,51.698616,26.416363,0.0,0.0
Cd276,51.684723,18.854599,0.0,0.0
Gbf1,51.640915,19.095598,0.0,0.0
P4ha1,51.60503,44.841988,0.0,0.0
Zdhhc6,51.55865,16.505527,0.0,0.0
Atxn10,51.468384,47.775436,0.0,0.0
Cdk2ap1,51.462906,35.91964,0.0,0.0
Svbp,51.454082,44.621716,0.0,0.0
Ptp4a2,51.435078,64.98904,0.0,0.0
Ube2l3,51.407322,41.162937,0.0,0.0
Ppp4r2,51.366253,20.464254,0.0,0.0
Ptbp3,51.35738,16.188164,0.0,0.0
Senp6,51.346294,23.342178,0.0,0.0
Dnpep,51.33042,50.886627,0.0,0.0
Emp1,51.243534,153.04681,0.0,0.0
Gnpnat1,51.18787,21.517872,0.0,0.0
Leprotl1,51.183212,21.070547,0.0,0.0
Tmem150a,51.181286,19.479431,0.0,0.0
C1qtnf3,51.139397,113.376724,0.0,0.0
Yeats4,51.12081,14.983129,0.0,0.0
Rab13,51.117943,15.826559,0.0,0.0
Mvb12a,51.099525,21.326012,0.0,0.0
Mex3b,51.06961,23.86044,0.0,0.0
Pigt,51.053284,23.319973,0.0,0.0
Rnf11,51.016342,35.054382,0.0,0.0
Ssc5d,50.98886,20.371326,0.0,0.0
Uck2,50.979774,19.042423,0.0,0.0
Farp1,50.9683,18.381285,0.0,0.0
H2az1,50.966255,139.80489,0.0,0.0
Nudt5,50.96186,17.29231,0.0,0.0
Cyb561d2,50.94095,15.818101,0.0,0.0
Cdk1,50.93683,29.079182,0.0,0.0
Mbd2,50.9028,20.985613,0.0,0.0
Ubap2l,50.88047,33.175465,0.0,0.0
St3gal5,50.852707,21.997911,0.0,0.0
Gng12,50.827587,29.075113,0.0,0.0
Slc7a2,50.814377,25.136833,0.0,0.0
Pabpn1,50.793987,21.121574,0.0,0.0
Arih1,50.788193,17.910791,0.0,0.0
Mycbp2,50.780045,34.775295,0.0,0.0
Sec11a,50.754906,73.0166,0.0,0.0
Azin1,50.730488,17.229162,0.0,0.0
Acot7,50.71201,17.305246,0.0,0.0
C1qtnf5,50.68065,20.155386,0.0,0.0
1500011B03Rik,50.643158,16.109978,0.0,0.0
Mfrp,50.632656,20.095808,0.0,0.0
Yif1a,50.56923,49.317577,0.0,0.0
Psme4,50.5611,16.934086,0.0,0.0
Plp2,50.538284,35.64642,0.0,0.0
Uso1,50.535248,20.84608,0.0,0.0
Csad,50.52567,18.410406,0.0,0.0
Wwtr1,50.505424,22.950083,0.0,0.0
Ppp2r5c,50.50495,17.14123,0.0,0.0
Sec23ip,50.377388,16.388977,0.0,0.0
Dnaaf9,50.374634,18.706644,0.0,0.0
Ola1,50.36729,20.9034,0.0,0.0
Cd320,50.345863,15.127314,0.0,0.0
Slc35f5,50.341267,16.46486,0.0,0.0
Vgll3,50.340622,18.552265,0.0,0.0
Polr2a,50.338314,17.045088,0.0,0.0
Macroh2a2,50.309395,14.465291,0.0,0.0
Slc30a7,50.306293,16.188356,0.0,0.0
Exoc5,50.281746,16.32411,0.0,0.0
Plod1,50.2714,16.351517,0.0,0.0
Btf3,50.26648,135.72675,0.0,0.0
Cggbp1,50.265118,24.233831,0.0,0.0
Rlim,50.22641,18.916374,0.0,0.0
Ass1,50.206646,30.908648,0.0,0.0
Gjc1,50.188995,8.345078,0.0,0.0
Gnl1,50.174107,17.813648,0.0,0.0
B4galt2,50.16219,15.896786,0.0,0.0
Slc44a2,50.151093,20.24374,0.0,0.0
Magoh,50.11963,27.76629,0.0,0.0
Nbeal1,50.078987,31.579832,0.0,0.0
Impa1,50.057953,16.301636,0.0,0.0
Atp1a1,50.056297,33.628544,0.0,0.0
Rps4l,50.042107,37.19551,0.0,0.0
F2r,50.003113,26.412664,0.0,0.0
Eif4g1,49.94122,37.623447,0.0,0.0
Ptk7,49.91092,21.599264,0.0,0.0
Ube2q1,49.904915,15.835591,0.0,0.0
Hspa4,49.90247,28.06453,0.0,0.0
Septin2,49.87731,27.080778,0.0,0.0
Npc2,49.871857,116.73285,0.0,0.0
Ssbp2,49.851048,33.122448,0.0,0.0
Rbmxl1,49.83871,18.585869,0.0,0.0
Smarca4,49.83766,19.312134,0.0,0.0
BC028528,49.72002,8.017802,0.0,0.0
Dhrs3,49.705727,38.83578,0.0,0.0
Tpp2,49.64853,17.622913,0.0,0.0
Appbp2,49.64367,17.406794,0.0,0.0
Prkacb,49.638004,14.75609,0.0,0.0
Ice1,49.619213,20.593317,0.0,0.0
Tfdp1,49.59224,17.537804,0.0,0.0
Rpn2,49.58697,104.061424,0.0,0.0
Cfl1,49.57661,inf,0.0,0.0
Stk17b,49.575775,16.045973,0.0,0.0
Dyrk2,49.547592,17.361385,0.0,0.0
Marveld1,49.535007,16.426737,0.0,0.0
Prkcd,49.52902,16.922714,0.0,0.0
Dnmt3a,49.50375,19.194464,0.0,0.0
Cct8,49.451183,58.55742,0.0,0.0
Pcdh19,49.376842,14.933364,0.0,0.0
Ganab,49.35697,17.542683,0.0,0.0
Col4a5,49.353493,24.422348,0.0,0.0
Pigc,49.34355,14.041912,0.0,0.0
Papss1,49.324104,16.91252,0.0,0.0
Atp2a2,49.263405,28.356216,0.0,0.0
Tnfaip8,49.25578,12.756373,0.0,0.0
Fubp1,49.24584,30.282894,0.0,0.0
Smarca2,49.236458,24.626335,0.0,0.0
Micu2,49.229145,14.312186,0.0,0.0
Faf2,49.133797,16.739895,0.0,0.0
Ripk3,49.109215,19.53564,0.0,0.0
Erp44,49.104843,39.68704,0.0,0.0
Hivep3,49.086155,18.914341,0.0,0.0
Myo7a,49.08349,20.791664,0.0,0.0
Fam20a,49.06916,16.922268,0.0,0.0
Cyrib,49.059093,15.256392,0.0,0.0
Glod4,48.999256,19.535646,0.0,0.0
Tubb3,48.99478,30.357983,0.0,0.0
Tanc2,48.948208,22.639492,0.0,0.0
Edem2,48.90536,15.137182,0.0,0.0
Tm9sf4,48.883278,14.580749,0.0,0.0
Vcp,48.863213,102.49512,0.0,0.0
Cdh3,48.859463,25.979244,0.0,0.0
Txndc12,48.833923,17.41983,0.0,0.0
Pdcd6ip,48.786205,21.386284,0.0,0.0
Plekhg2,48.78115,14.383134,0.0,0.0
Rnf2,48.777935,13.182061,0.0,0.0
Ccdc90b,48.767624,16.063599,0.0,0.0
Phf14,48.7518,16.877552,0.0,0.0
Npdc1,48.66038,55.817974,0.0,0.0
Chmp2b,48.63504,15.633284,0.0,0.0
Far1,48.621387,17.254269,0.0,0.0
Hmgn1,48.621243,110.66867,0.0,0.0
Srpx,48.5715,7.644389,0.0,0.0
Gm42927,48.53896,65.80351,0.0,0.0
Rgs19,48.497303,14.02807,0.0,0.0
Selenoh,48.480076,41.98848,0.0,0.0
Zfp292,48.47922,18.248013,0.0,0.0
Clptm1l,48.469383,27.316668,0.0,0.0
Sbno1,48.45489,16.957224,0.0,0.0
Tsc22d2,48.44813,18.200766,0.0,0.0
Krit1,48.43021,27.699581,0.0,0.0
Jag1,48.399677,19.91911,0.0,0.0
Ost4,48.370987,141.4502,0.0,0.0
Mecom,48.362843,16.284304,0.0,0.0
Septin5,48.341747,8.519729,0.0,0.0
Erc1,48.317383,16.785858,0.0,0.0
Fam114a2,48.259785,14.839147,0.0,0.0
Cltc,48.20574,34.569386,0.0,0.0
Uhrf2,48.19434,20.837446,0.0,0.0
Rspry1,48.182648,14.389278,0.0,0.0
Gm10275,48.168606,293.19666,0.0,0.0
Spats2,48.138744,15.69423,0.0,0.0
Ccdc25,48.07688,13.401485,0.0,0.0
Ubl4a,48.051105,20.854658,0.0,0.0
Btbd7,48.044983,20.091364,0.0,0.0
Ogfr,48.025925,16.1707,0.0,0.0
Smchd1,48.021343,18.836094,0.0,0.0
Irf2bp2,48.00013,25.57133,0.0,0.0
Lrrcc1,47.995228,15.631033,0.0,0.0
Srp19,47.970116,36.18541,0.0,0.0
Usp22,47.95095,15.83961,0.0,0.0
Tnks2,47.948505,16.269062,0.0,0.0
Polb,47.946968,12.601871,0.0,0.0
Cks1b,47.916862,28.799242,0.0,0.0
Ahsa2,47.905235,14.382339,0.0,0.0
Cap1,47.903137,14.411932,0.0,0.0
Slc25a4,47.872414,,0.0,0.0
Prorsd1,47.847427,14.173505,0.0,0.0
Sec22a,47.84379,13.749409,0.0,0.0
Cnot6,47.83338,17.577091,0.0,0.0
Dennd4a,47.829803,18.161846,0.0,0.0
Chpf2,47.806755,16.663258,0.0,0.0
Tut7,47.748974,14.762874,0.0,0.0
Atrx,47.732853,37.510967,0.0,0.0
Akap9,47.72037,21.489246,0.0,0.0
Wsb2,47.692303,19.316263,0.0,0.0
Rbm17,47.69032,20.061504,0.0,0.0
Ttyh3,47.676186,17.996025,0.0,0.0
1810055G02Rik,47.64558,13.66879,0.0,0.0
Bex3,47.6343,24.282843,0.0,0.0
Srek1,47.603992,18.437504,0.0,0.0
Mtap,47.586586,13.629424,0.0,0.0
Pi4k2b,47.576515,14.733459,0.0,0.0
Gtf2e2,47.571915,15.024542,0.0,0.0
Zfpm2,47.54596,18.51783,0.0,0.0
Creld2,47.537357,26.744799,0.0,0.0
Ufc1,47.467022,41.96445,0.0,0.0
Hint3,47.45102,6.742367,0.0,0.0
Gng8,47.41647,15.358106,0.0,0.0
Cand1,47.315372,14.968962,0.0,0.0
Dnajc2,47.298107,14.839496,0.0,0.0
Irgm1,47.251434,24.807665,0.0,0.0
Plxnb2,47.22895,18.898693,0.0,0.0
Arfgef1,47.228703,16.694616,0.0,0.0
Fbln2,47.22448,inf,0.0,0.0
Arcn1,47.221886,28.115944,0.0,0.0
Creb3l1,47.192997,39.23248,0.0,0.0
Reep3,47.130775,62.778374,0.0,0.0
Tia1,47.129597,14.883195,0.0,0.0
Zfp451,47.111847,16.264746,0.0,0.0
Cmas,47.06969,15.038538,0.0,0.0
Hnrnpm,47.068233,40.904907,0.0,0.0
Unc119,47.052658,18.863218,0.0,0.0
Bhlhe41,47.04943,28.564192,0.0,0.0
Heatr5a,47.048275,15.380986,0.0,0.0
Nox4,47.032352,22.622585,0.0,0.0
Gdi2,47.028915,68.37192,0.0,0.0
Ube2e2,46.990692,15.135588,0.0,0.0
Birc6,46.98253,20.547789,0.0,0.0
Rbm26,46.982147,16.616898,0.0,0.0
Vkorc1l1,46.961765,13.790813,0.0,0.0
Csnk1g1,46.93346,16.96846,0.0,0.0
Pfn1,46.911533,,0.0,0.0
Srm,46.896908,45.197834,0.0,0.0
Tor1aip2,46.860916,15.42054,0.0,0.0
Traf4,46.78452,14.983632,0.0,0.0
Bpnt2,46.782394,15.46265,0.0,0.0
Smap1,46.781597,30.024956,0.0,0.0
Helz,46.78092,14.569786,0.0,0.0
Mapk1ip1l,46.780056,13.856476,0.0,0.0
Anapc15,46.75544,16.12692,0.0,0.0
Ubn2,46.736618,16.589134,0.0,0.0
Anp32b,46.719574,66.44263,0.0,0.0
Rpl11,46.676,,0.0,0.0
Atxn2,46.65554,14.685532,0.0,0.0
Bach1,46.630116,19.644268,0.0,0.0
Rnf19b,46.62443,17.687136,0.0,0.0
Eif2ak2,46.610302,18.399368,0.0,0.0
Apex1,46.58912,14.1275,0.0,0.0
Adam10,46.57348,15.79986,0.0,0.0
Hspa13,46.567345,14.431896,0.0,0.0
Mplkip,46.563705,13.640824,0.0,0.0
Brd7,46.548077,14.361761,0.0,0.0
Fibin,46.490334,70.74655,0.0,0.0
Ptprf,46.48601,18.680687,0.0,0.0
Plce1,46.456894,19.322634,0.0,0.0
Guca1a,46.43049,9.418256,0.0,0.0
Pdk3,46.406612,14.739008,0.0,0.0
Rpl18,46.385113,,0.0,0.0
Tmem132a,46.33065,19.373716,0.0,0.0
Ptx3,46.22506,30.838654,0.0,0.0
Rock2,46.203754,37.289425,0.0,0.0
Eef1akmt4,46.1974,13.535877,0.0,0.0
Ctdnep1,46.166553,16.349867,0.0,0.0
Arfgap3,46.1522,10.81596,0.0,0.0
Mark3,46.139923,14.636031,0.0,0.0
Ddx17,46.09314,19.095638,0.0,0.0
Adam9,46.066753,16.369474,0.0,0.0
Trps1,46.053463,20.701372,0.0,0.0
Cd63,46.047462,,0.0,0.0
Dnajc10,46.039505,23.180363,0.0,0.0
Pex39,46.022614,15.455599,0.0,0.0
Eif4g2,46.005413,71.45403,0.0,0.0
Gnaq,45.959225,13.257376,0.0,0.0
Plaa,45.956455,13.581844,0.0,0.0
Nradd,45.928017,14.516749,0.0,0.0
Pcdh7,45.92482,19.87023,0.0,0.0
Gm50461,45.896496,9.121014,0.0,0.0
B4galnt1,45.886757,17.134335,0.0,0.0
Trim27,45.884277,12.333993,0.0,0.0
Ywhaz,45.843494,29.316008,0.0,0.0
Arhgap31,45.826324,4.4319468,0.0,0.0
Igsf10,45.82106,16.20436,0.0,0.0
Smarce1,45.798042,13.989919,0.0,0.0
Osmr,45.777683,16.35011,0.0,0.0
Pdxdc1,45.741066,12.656185,0.0,0.0
Clca3a1,45.73317,33.68885,0.0,0.0
Vapa,45.72699,60.096073,0.0,0.0
Copa,45.713554,37.700584,0.0,0.0
Rb1cc1,45.70289,18.228994,0.0,0.0
Mrpl34,45.67332,11.04713,0.0,0.0
Nufip2,45.64848,15.269016,0.0,0.0
Nipa2,45.64368,13.14942,0.0,0.0
Rce1,45.64148,10.579415,0.0,0.0
Cemip2,45.62252,19.72892,0.0,0.0
Ubap2,45.59825,14.388063,0.0,0.0
Tmem39a,45.581024,11.116428,0.0,0.0
Ube2z,45.553333,12.9267435,0.0,0.0
Gm10175,45.5502,39.019966,0.0,0.0
Dact1,45.518417,14.464378,0.0,0.0
Larp4b,45.51294,14.738654,0.0,0.0
Brd3,45.509785,13.228367,0.0,0.0
Tbx18,45.48864,14.990268,0.0,0.0
Xrn2,45.488472,16.281551,0.0,0.0
Cdk5rap3,45.48147,18.993946,0.0,0.0
Tars1,45.4764,15.6579485,0.0,0.0
Ppp3cb,45.461422,12.187938,0.0,0.0
Bmper,45.457184,17.067665,0.0,0.0
Fuca2,45.443066,18.77282,0.0,0.0
Rnf170,45.42922,11.27429,0.0,0.0
Fmnl3,45.415432,16.655598,0.0,0.0
Rnf181,45.400215,13.858982,0.0,0.0
Adam19,45.358593,10.629064,0.0,0.0
Ccdc6,45.355415,11.857004,0.0,0.0
Tnrc6a,45.3125,13.4490595,0.0,0.0
Galnt10,45.30118,16.463997,0.0,0.0
Gpr176,45.286987,16.84662,0.0,0.0
Aldh18a1,45.285427,14.871724,0.0,0.0
Cyp1b1,45.26094,18.560314,0.0,0.0
Sdf2,45.25272,26.293045,0.0,0.0
Rnmt,45.234356,12.3280945,0.0,0.0
Tbxa2r,45.23049,19.669783,0.0,0.0
Casp8,45.228874,10.996498,0.0,0.0
Pappa,45.22781,23.839449,0.0,0.0
Ciao2a,45.223335,13.068201,0.0,0.0
Plscr1,45.20491,12.918127,0.0,0.0
Sub1,45.17877,77.79853,0.0,0.0
Golga3,45.173897,13.38332,0.0,0.0
Zrsr2,45.16981,11.3369,0.0,0.0
Supt20,45.149834,13.840942,0.0,0.0
Trappc1,45.148083,18.672829,0.0,0.0
Bptf,45.12941,17.60656,0.0,0.0
Snx4,45.107635,16.13778,0.0,0.0
Ap3b1,45.098614,12.4890995,0.0,0.0
Galk2,45.07058,13.769881,0.0,0.0
Apool,45.045628,8.011415,0.0,0.0
Stk39,45.045135,12.677812,0.0,0.0
Cd44,45.04263,65.296295,0.0,0.0
Evl,45.038486,10.777028,0.0,0.0
Ap1s1,44.973152,22.341877,0.0,0.0
Brd8,44.96001,13.411995,0.0,0.0
N4bp2,44.941067,17.983532,0.0,0.0
Capn6,44.91701,21.080664,0.0,0.0
Tnrc18,44.914013,14.257327,0.0,0.0
Stat3,44.90199,18.294624,0.0,0.0
Camk2d,44.89815,16.006844,0.0,0.0
St6galnac4,44.894638,10.97065,0.0,0.0
Itch,44.885178,12.567066,0.0,0.0
Srprb,44.88492,15.247022,0.0,0.0
Cpz,44.868114,27.661562,0.0,0.0
Dcun1d1,44.84531,8.059357,0.0,0.0
B3glct,44.81372,11.764941,0.0,0.0
Pals2,44.797077,15.241243,0.0,0.0
Rars1,44.792492,15.2040415,0.0,0.0
Cmip,44.778454,12.489575,0.0,0.0
Lta4h,44.76092,12.277431,0.0,0.0
Rnf4,44.72965,11.004644,0.0,0.0
Fer,44.70684,13.137161,0.0,0.0
Creb3,44.70321,18.609673,0.0,0.0
Matn4,44.68604,50.5542,0.0,0.0
Zfp148,44.67291,12.717447,0.0,0.0
Vcf2,44.645084,11.533304,0.0,0.0
Ak6,44.64504,25.59922,0.0,0.0
Prkab2,44.642117,15.436736,0.0,0.0
Selenof,44.62231,inf,0.0,0.0
Zmat3,44.605473,16.778912,0.0,0.0
Parp8,44.59791,15.976614,0.0,0.0
Igsf3,44.595215,15.6057415,0.0,0.0
Agpat3,44.588287,12.126343,0.0,0.0
Chsy3,44.561607,19.880363,0.0,0.0
Rps6kb1,44.5399,12.941306,0.0,0.0
Cdr2l,44.527332,14.630211,0.0,0.0
Tm4sf1,44.50808,-18.114859,0.0,0.0
Bmpr2,44.493546,15.121673,0.0,0.0
Ccl9,44.482567,57.46384,0.0,0.0
Ext2,44.458336,19.894636,0.0,0.0
Dock7,44.45795,13.76881,0.0,0.0
Tpgs2,44.45377,7.69599,0.0,0.0
Cul7,44.438732,14.988549,0.0,0.0
Tmeff1,44.43868,18.542759,0.0,0.0
Rras2,44.43608,14.520617,0.0,0.0
Pdlim1,44.422554,39.00441,0.0,0.0
Cacnb3,44.38139,14.337587,0.0,0.0
Pip4p2,44.37378,9.30062,0.0,0.0
Ykt6,44.365406,10.679284,0.0,0.0
Ascc3,44.348602,14.9787245,0.0,0.0
Fdxr,44.34555,19.03567,0.0,0.0
Atg5,44.343895,8.978408,0.0,0.0
Hmgb3,44.34257,15.788421,0.0,0.0
Zdhhc16,44.331905,12.815685,0.0,0.0
Pnp,44.33106,31.144457,0.0,0.0
Sccpdh,44.256096,10.402884,0.0,0.0
Zfpl1,44.217506,10.403018,0.0,0.0
Cops5,44.21729,15.824085,0.0,0.0
Pcnx1,44.2023,13.928268,0.0,0.0
Ggcx,44.197563,10.64329,0.0,0.0
Ccny,44.167603,9.185511,0.0,0.0
Ddx3x,44.161808,21.231956,0.0,0.0
Gnb4,44.15216,5.5506682,0.0,0.0
Macroh2a1,44.13618,24.240984,0.0,0.0
